post_id,inferred_category,confidence,matched_keywords
8f45f82c4f6f9d28,food,0.25,방문|후기
8f45f82c4f6f9d28,domestic_travel,0.25,방문|후기
4c014a191747dd3d,domestic_travel,0.38,숙소|추천
2e5ceb918e3a6263,domestic_travel,0.63,국내여행|주말여행|추천
60d7716414e2f975,food,0.50,맛집|추천|데이트
60d7716414e2f975,domestic_travel,1.00,국내여행|주말여행|바다|추천|데이트
4cfe46a457240fb5,domestic_travel,0.63,주말여행|서울근교|추천
5837e1e6920cac65,domestic_travel,0.25,당일치기
c9289e541ba70b4e,domestic_travel,0.25,당일치기
150d3db930dd2f00,domestic_travel,0.25,당일치기
00992339cfecdf7f,domestic_travel,0.38,당일치기|추천
ec032765ac37de13,domestic_travel,0.25,당일치기
8fd9558a7726b5c1,domestic_travel,0.25,당일치기
16084a2c8a66784b,domestic_travel,0.25,당일치기
ba7cc4f508ceaecf,domestic_travel,0.88,당일치기|가볼만한곳|축제|후기
5df195dba9ee6e2f,domestic_travel,0.63,당일치기|명소|추천
fb87fec584ec5511,domestic_travel,0.50,당일치기|바다
0f94b9d14323083b,domestic_travel,0.25,당일치기
e45730b93c32786a,domestic_travel,0.88,당일치기|가볼만한곳|나들이|핫플
8d60fcc75e0bf8ef,domestic_travel,0.25,당일치기
4e77e9d545f04ac3,food,0.25,식당
4e77e9d545f04ac3,domestic_travel,0.25,당일치기
0be5f5965db4c662,food,0.25,점심
0be5f5965db4c662,domestic_travel,0.25,당일치기
737b2fe88cb56c30,domestic_travel,0.25,당일치기
fc521cb74d316b99,domestic_travel,0.88,당일치기|가볼만한곳|바다|추천
ca5f70bdc3b6af2d,food,0.25,추천|후기
ca5f70bdc3b6af2d,domestic_travel,1.00,당일치기|축제|명소|추천|후기
ebbf6244ef256b00,domestic_travel,0.25,당일치기
fbc0a6a5711bc847,domestic_travel,0.38,당일치기|추천
c0ddf67b21574afb,domestic_travel,0.25,당일치기
75e37c5f47297377,domestic_travel,0.25,당일치기
499786bec9cc5e4b,domestic_travel,0.38,당일치기|추천
3ad0bbf4191cff91,domestic_travel,0.25,당일치기
35ad2b80ad3a2a8d,domestic_travel,0.25,당일치기
f40f6d2447974462,domestic_travel,0.25,당일치기
43941bd5bf81d519,domestic_travel,0.25,당일치기
8b61a714e4d30ade,domestic_travel,0.25,당일치기
9e9a24138ebafd1c,domestic_travel,0.50,당일치기|명소
66e601949f15956e,food,0.38,점심|추천
66e601949f15956e,domestic_travel,0.63,당일치기|축제|추천
dbb7d8a086078093,domestic_travel,0.25,당일치기
51edd3b5549f4379,domestic_travel,0.63,당일치기|바다|후기
6044d4d3fe2aae4d,domestic_travel,0.25,당일치기
f718b711033e162a,domestic_travel,0.25,당일치기
60709601ac719291,food,0.25,카페
60709601ac719291,domestic_travel,0.25,당일치기
a881f867222662d9,domestic_travel,0.38,당일치기|후기
c329423d18b7668e,domestic_travel,0.25,당일치기
9c4b1c1458cb806f,domestic_travel,0.38,당일치기|방문
032c95f1724a012d,domestic_travel,0.25,당일치기
36705bce3faf183b,food,0.25,고기
36705bce3faf183b,domestic_travel,0.25,당일치기
4bc703e4b6fae047,domestic_travel,0.38,당일치기|추천
e2f49c003277906f,domestic_travel,0.25,당일치기
1aac73f7dcc1a58e,domestic_travel,0.63,당일치기|숙소|추천
28ead032461f2484,domestic_travel,0.25,당일치기
28f0c8b6a8ef9044,domestic_travel,0.25,당일치기
54894ff1e694f713,domestic_travel,0.25,당일치기
0972dc3808d3c7ba,domestic_travel,0.25,당일치기
60843ab30b8e423f,food,0.25,추천|후기
60843ab30b8e423f,domestic_travel,1.00,당일치기|시장|나들이|추천|후기
dfffb2947e7a81e3,domestic_travel,0.38,당일치기|데이트
a41c4434106badaa,domestic_travel,0.88,당일치기|바다|해변|추천
ab02c4012af55e17,domestic_travel,0.38,당일치기|후기
ae51ba6273fc6ac9,domestic_travel,0.25,당일치기
851d90f25f1969d6,food,0.25,웨이팅
851d90f25f1969d6,domestic_travel,0.25,당일치기
6eaa46a31b2e5e3b,domestic_travel,0.25,당일치기
49da2afc9ca45d67,domestic_travel,0.38,당일치기|추천
aaadb823fdfa3493,domestic_travel,0.25,당일치기
9927ab2a8939e6ac,food,0.75,점심|저녁|술집
9927ab2a8939e6ac,domestic_travel,0.25,당일치기
42694610bd94883e,domestic_travel,0.25,당일치기
fa42c6e110fbdd91,domestic_travel,0.38,당일치기|추천
f9de01878c61db7f,domestic_travel,0.38,당일치기|후기
b5810c48d6cb90f7,domestic_travel,0.75,당일치기|바다|해변
b73c07a6d296e11c,food,0.25,방문|후기
b73c07a6d296e11c,domestic_travel,0.75,당일치기|축제|방문|후기
592a17dad6bd15a1,food,0.25,카페
592a17dad6bd15a1,domestic_travel,0.25,당일치기
2c66074666533f7d,domestic_travel,0.25,당일치기
c09025ec3c7a83ec,domestic_travel,0.25,당일치기
910196ebd5574785,food,1.00,식당|메뉴|점심|고기
910196ebd5574785,domestic_travel,0.25,당일치기
96ee2fbd8cf952ad,domestic_travel,1.00,당일치기|숙소|나들이|명소
b269ad0b24602e72,domestic_travel,0.63,당일치기|명소|추천
97ee58a46854d2b5,domestic_travel,0.25,당일치기
8dbc140cab1ccbcf,domestic_travel,0.25,당일치기
b5b2e4ba367114e6,domestic_travel,0.63,당일치기|축제|추천
64b0eb0be4d5edb8,domestic_travel,0.50,당일치기|나들이
cbde2b3b46794004,domestic_travel,0.38,당일치기|추천
29d66fc1b23b0dbc,domestic_travel,0.25,당일치기
ddddb1e64a361b34,domestic_travel,0.25,당일치기
329afdf5c41536ab,domestic_travel,0.50,당일치기|나들이
ca0b5c355705e360,domestic_travel,0.25,당일치기
28753aaec1ef42c4,domestic_travel,0.50,당일치기|시장
b5a56945c2a4d609,food,0.25,카페
b5a56945c2a4d609,domestic_travel,0.25,당일치기
df241a8b1d2650cf,domestic_travel,0.25,당일치기
734a79a5e55bc1b2,domestic_travel,0.25,당일치기
b366b62fe98fdb8f,domestic_travel,0.38,당일치기|추천
feb8120fdd02be38,food,0.25,저녁
feb8120fdd02be38,domestic_travel,0.50,당일치기|축제
2b01536bd481592c,domestic_travel,0.75,당일치기|바다|해변
d39d77b5778dc410,domestic_travel,0.25,당일치기
1738b837b8ddea09,domestic_travel,0.25,당일치기
277d7ac0e5c9fb85,food,0.50,카페|디저트
277d7ac0e5c9fb85,domestic_travel,0.25,당일치기
1d7fcf85f09b09e7,domestic_travel,0.38,당일치기|방문
7ff1e1950f18761c,domestic_travel,0.50,당일치기|바다
2521e797d93b9751,domestic_travel,0.25,당일치기
7c20f71dd5aa3e37,domestic_travel,0.25,당일치기
a646ba391b559335,domestic_travel,0.50,당일치기|시장
d523b1d41baf3b29,food,0.38,내돈내산|후기
d523b1d41baf3b29,domestic_travel,0.63,당일치기|서울근교|후기
c6447ab7954d99d1,domestic_travel,0.25,당일치기
b63df91a8eec1bf6,domestic_travel,0.25,당일치기
265b73c72178313f,domestic_travel,0.25,당일치기
8c345904d45043bc,domestic_travel,0.25,당일치기
3c34a76a4b525066,domestic_travel,0.38,당일치기|추천
6e73ea2dfb6f540a,domestic_travel,0.25,당일치기
6224de2e2a24b8a0,domestic_travel,0.25,당일치기
b7412822c85133ba,domestic_travel,0.25,당일치기
722409546e284930,food,0.25,카페
722409546e284930,domestic_travel,0.50,당일치기|바다
1f2ee5b9f5d6c8a0,domestic_travel,0.25,당일치기
3bc7a65e704ad02c,food,0.25,웨이팅
3bc7a65e704ad02c,domestic_travel,0.25,당일치기
e989c4052613360a,domestic_travel,0.25,당일치기
12883658e989c318,food,0.25,카페
12883658e989c318,domestic_travel,0.25,당일치기
0657d4046e73c1fd,food,0.25,방문|추천
0657d4046e73c1fd,domestic_travel,0.75,당일치기|가볼만한곳|방문|추천
315e611175808271,food,0.25,방문|추천
315e611175808271,domestic_travel,0.50,당일치기|방문|추천
45d689ad938ec1e5,domestic_travel,0.38,당일치기|후기
f8abd9066d5b0e6e,domestic_travel,0.25,당일치기
cec36139ab7c1a94,domestic_travel,0.25,당일치기
9c4faea8c16330e5,food,0.25,카페
9c4faea8c16330e5,domestic_travel,0.25,당일치기
366674d28c95572c,domestic_travel,0.25,당일치기
8aa65a49e7603aa0,food,0.25,방문|추천
8aa65a49e7603aa0,domestic_travel,0.75,당일치기|명소|방문|추천
10527d861bfcbedc,domestic_travel,0.38,당일치기|후기
8bb9a46e2c8de749,domestic_travel,0.25,당일치기
ccb7889ae13332ba,domestic_travel,0.25,당일치기
a933937ea3551d42,domestic_travel,0.25,당일치기
cfe9f78896869751,domestic_travel,0.25,당일치기
fa6dce0fc80d54ff,food,0.38,밥집|방문
fa6dce0fc80d54ff,domestic_travel,0.38,당일치기|방문
31a58aa5fac38069,domestic_travel,0.25,당일치기
c1d7bb80c46d42e3,domestic_travel,0.25,당일치기
e248bd69a459bbb4,domestic_travel,0.50,당일치기|해변
5210ed41adb613c2,domestic_travel,0.25,당일치기
eb8a1da82ab3012e,domestic_travel,0.25,당일치기
a8e80120faee32bf,domestic_travel,0.38,당일치기|추천
f1810888a72d6fee,domestic_travel,0.50,당일치기|바다
e6070ebd287e4742,food,0.25,카페
e6070ebd287e4742,domestic_travel,0.25,당일치기
b99e619996dd1bc2,domestic_travel,0.50,당일치기|바다
6b59049d8810fdc5,domestic_travel,0.50,당일치기|바다
af0b07f31b04b80e,domestic_travel,0.50,당일치기|바다
753b14da4bc56039,food,0.25,내돈내산
753b14da4bc56039,domestic_travel,0.75,당일치기|시장|나들이
5eb37feb3575f5d9,domestic_travel,0.25,당일치기
c544a17d61dccf5b,domestic_travel,0.63,당일치기|숙소|추천
c6ede4103a8b95f4,domestic_travel,1.00,당일치기|서울근교|여행코스|시장
aeb013025069738b,domestic_travel,0.50,당일치기|가볼만한곳
fbfaa1b76b5bba91,domestic_travel,0.25,당일치기
d17a97f89ef0bb69,domestic_travel,0.25,당일치기
e8ef0ee97c27b6b7,domestic_travel,0.50,당일치기|가볼만한곳
d944912f683dbdd7,domestic_travel,0.50,당일치기|축제
0c778c9eb31f2c1d,domestic_travel,0.25,당일치기
08372e44a7ff8dd4,domestic_travel,0.38,당일치기|방문
42694f9032ed98b0,domestic_travel,0.50,당일치기|바다
5cf1ae273dd46f84,food,0.25,점심
5cf1ae273dd46f84,domestic_travel,0.25,당일치기
c658f5ab302375b0,domestic_travel,0.88,당일치기|축제|명소|추천
b820515d0b17ca4e,domestic_travel,0.38,당일치기|추천
45a707536a5f442c,domestic_travel,0.63,당일치기|축제|추천
e57c441f5dad1daa,domestic_travel,0.50,당일치기|축제
9f1ce4c0db2d5942,domestic_travel,0.63,당일치기|명소|핫플
838d31b61f4de9f5,domestic_travel,0.25,당일치기
503e315992e02aea,domestic_travel,0.50,당일치기|숙소
b83aa823f204ca7e,domestic_travel,0.50,당일치기|바다
99ee8dde72fd7ab6,food,0.25,방문|후기
99ee8dde72fd7ab6,domestic_travel,0.50,당일치기|방문|후기
5e46866f5aafa3ea,domestic_travel,0.25,당일치기
2fdb1db2015425f9,food,0.25,카페
2fdb1db2015425f9,domestic_travel,0.25,당일치기
62d596605a587921,domestic_travel,0.38,당일치기|후기
3b2e45f655c6e400,food,0.50,맛집|카페
3b2e45f655c6e400,domestic_travel,0.25,당일치기
e91248a1f71d062c,domestic_travel,0.38,당일치기|후기
857e1edd89f723e4,domestic_travel,0.25,당일치기
35c8b6bad623bfd1,domestic_travel,0.25,당일치기
677839499267e915,food,0.50,메뉴|카페
677839499267e915,domestic_travel,0.50,당일치기|바다
e15d392f38852526,domestic_travel,0.25,당일치기
aaa5e8ea95295fce,domestic_travel,0.25,당일치기
76e1bc1b72ccb524,food,0.25,카페
76e1bc1b72ccb524,domestic_travel,0.75,당일치기|숙소|바다
733caf81164e578e,domestic_travel,0.25,당일치기
503482e9889bafc9,food,0.25,고기
503482e9889bafc9,domestic_travel,0.25,당일치기
fea2f50ce6bb4889,food,0.25,점심
fea2f50ce6bb4889,domestic_travel,0.25,당일치기
9055dfad6d36a95a,food,0.38,다이닝|후기
9055dfad6d36a95a,domestic_travel,0.38,당일치기|후기
a2b5538981107449,domestic_travel,0.25,당일치기
e6cc3ee5b4d6a21b,domestic_travel,0.63,당일치기|명소|추천
54a0f8205e456e77,food,0.25,방문|추천
54a0f8205e456e77,domestic_travel,1.00,당일치기|가볼만한곳|나들이|방문|추천
928ad17bd5b908bf,domestic_travel,0.25,당일치기
16417929f4c48865,domestic_travel,0.25,당일치기
640583f90507b2a1,food,0.25,저녁
640583f90507b2a1,domestic_travel,0.25,당일치기
41870f482df1316c,food,0.25,카페
41870f482df1316c,domestic_travel,0.25,당일치기
0e4b250dff25001d,food,0.50,맛집|카페
0e4b250dff25001d,domestic_travel,0.25,당일치기
9ebbedd7501231e5,domestic_travel,0.50,당일치기|가볼만한곳
69d26c86d102d51d,domestic_travel,0.25,당일치기
722227b4f150762f,domestic_travel,0.50,당일치기|나들이
6eb86d617d68b10e,domestic_travel,0.63,당일치기|여행코스|추천
b3478c0f131494ea,domestic_travel,0.25,당일치기
a8500f5abd7d2c2d,domestic_travel,0.25,당일치기
7f5b95793a6e36c4,domestic_travel,0.25,당일치기
05672f1ec8077377,domestic_travel,0.63,당일치기|숙소|추천
8923532be58f3632,domestic_travel,0.25,당일치기
8c3560487d183646,domestic_travel,0.25,당일치기
01e9ffaa9764068d,food,0.25,카페
01e9ffaa9764068d,domestic_travel,0.75,당일치기|여행코스|명소
0c2d418f64614756,food,0.38,카페|데이트
0c2d418f64614756,domestic_travel,0.63,당일치기|나들이|데이트
151b1d8cb2cdbb85,food,0.25,맛집
151b1d8cb2cdbb85,domestic_travel,0.25,당일치기
0c023bbec8d5f8d6,domestic_travel,0.25,당일치기
09a6580969df2cf9,domestic_travel,0.38,당일치기|추천
71e79f01485acc25,food,0.25,맛집
71e79f01485acc25,domestic_travel,0.75,당일치기|여행코스|명소
7c35d9b713f4e63c,food,0.25,식당
7c35d9b713f4e63c,domestic_travel,0.25,당일치기
a75ccec874a295c3,domestic_travel,0.75,당일치기|가볼만한곳|나들이
423472ed6513f913,food,0.75,맛집|카페|방문|후기
423472ed6513f913,domestic_travel,0.50,당일치기|방문|후기
f5b68cb863034b7c,domestic_travel,0.38,당일치기|방문
89ccf4aa25197913,domestic_travel,0.38,당일치기|방문
211dbf434158e841,domestic_travel,0.38,당일치기|추천
c298626e97db2b95,domestic_travel,0.75,당일치기|축제|나들이
18867bf3b92b3d8b,domestic_travel,0.25,당일치기
4a63c93fe6a115cb,food,0.25,추천|후기
4a63c93fe6a115cb,domestic_travel,0.50,당일치기|추천|후기
626f437d1fb5cf1b,domestic_travel,0.50,당일치기|명소
02cbf2b5313527fa,domestic_travel,0.25,당일치기
2da87e2efcb22054,food,0.25,식당
2da87e2efcb22054,domestic_travel,0.50,당일치기|나들이
34e0c45ebc56d98a,domestic_travel,0.25,당일치기
d1f3374f21204011,domestic_travel,0.25,당일치기
36efb811a54f2c5b,domestic_travel,0.38,당일치기|추천
01d18333de69bdeb,domestic_travel,0.63,당일치기|해변|추천
8702a5a6cd1e5fe8,food,0.25,메뉴
8702a5a6cd1e5fe8,domestic_travel,0.25,당일치기
c1a834a658dd8c04,domestic_travel,0.25,당일치기
66c93fa4b5d9f9c5,domestic_travel,0.50,당일치기|나들이
d15352e5959efeeb,domestic_travel,0.25,당일치기
e0aae8185466a41d,domestic_travel,0.38,당일치기|방문
9d8b5218db492a09,domestic_travel,0.25,당일치기
e69a6369db31a0f4,domestic_travel,0.50,당일치기|가볼만한곳
af1012c6bfadf220,domestic_travel,0.38,당일치기|추천
64bd3f5ad91cfd0e,food,0.25,방문|후기
64bd3f5ad91cfd0e,domestic_travel,0.50,당일치기|방문|후기
13aa6015b53f9a21,domestic_travel,0.63,당일치기|서울근교|추천
7bb6c991292cc550,domestic_travel,0.38,당일치기|추천
b3e577c5b979a951,food,0.25,방문|추천
b3e577c5b979a951,domestic_travel,0.50,당일치기|방문|추천
72321d9d2a8544fe,domestic_travel,0.63,당일치기|박람회|방문
9bfad036094f6eab,food,0.38,맛집|방문
9bfad036094f6eab,domestic_travel,0.63,당일치기|바다|방문
baadbf3ac5363ee7,domestic_travel,0.25,당일치기
2f82d2150460db11,domestic_travel,0.38,당일치기|후기
82eea4fd5ef48c27,domestic_travel,0.50,당일치기|가볼만한곳
5b84ca9797c23088,domestic_travel,0.38,당일치기|추천
b45d6f299fe6c90b,domestic_travel,0.25,당일치기
8baa7946a6556253,domestic_travel,0.50,당일치기|나들이
0d03d353e6ee274a,domestic_travel,0.25,당일치기
3e1619ab6a7e33b6,domestic_travel,0.25,당일치기
7ac561644df23645,domestic_travel,0.25,당일치기
b4dae962a01281f2,domestic_travel,0.25,당일치기
0a0b1806fa47cb14,food,0.25,점심
0a0b1806fa47cb14,domestic_travel,0.25,당일치기
7ca8c9eb551ace47,domestic_travel,0.50,당일치기|여행코스
01e03d201e39663e,domestic_travel,0.50,당일치기|바다
ca8ba5880c713395,food,0.25,식당
ca8ba5880c713395,domestic_travel,0.50,당일치기|바다
6a5cee7795c58630,food,0.25,맛집
6a5cee7795c58630,domestic_travel,0.25,당일치기
eac8cb1deecc0f3f,domestic_travel,0.38,당일치기|추천
8333cfe55a78575b,domestic_travel,0.25,당일치기
633d403f326baaf5,domestic_travel,0.25,당일치기
e55a779839555d8c,domestic_travel,0.25,당일치기
fcee934ac6d50c41,domestic_travel,0.25,당일치기
ddf29e0b1a41ea35,food,0.25,저녁
ddf29e0b1a41ea35,domestic_travel,0.50,당일치기|바다
38f2d1ecddc5413a,food,0.25,점심
38f2d1ecddc5413a,domestic_travel,0.25,당일치기
bcb9d78ae2a10cc5,food,0.38,맛집|후기
bcb9d78ae2a10cc5,domestic_travel,0.38,당일치기|후기
90bfa3791fc4039a,domestic_travel,0.88,당일치기|바다|명소|추천
bd08de0e44ef4cde,domestic_travel,0.25,당일치기
1babfba619ef09f3,food,0.50,맛집|카페
1babfba619ef09f3,domestic_travel,0.50,당일치기|해변
8ef9e73df8938a09,domestic_travel,0.25,당일치기
c6d16184f99d4835,domestic_travel,1.00,당일치기|서울근교|가볼만한곳|축제|나들이
46a6ccff9f83f74b,domestic_travel,0.38,당일치기|방문
65568169454ad067,domestic_travel,0.50,당일치기|해변
cb1c3656a1fc269d,food,0.50,저녁|밥집
cb1c3656a1fc269d,domestic_travel,0.25,당일치기
a803f53899e60500,food,0.25,저녁
a803f53899e60500,domestic_travel,0.25,당일치기
1ca4cc3b04b28155,food,0.38,웨이팅|방문
1ca4cc3b04b28155,domestic_travel,0.38,당일치기|방문
fbd63ab5cac2fa64,domestic_travel,0.25,당일치기
29a41510d12ca2ea,food,0.25,점심
29a41510d12ca2ea,domestic_travel,0.25,당일치기
c9039a698645b22c,domestic_travel,0.38,당일치기|후기
6bf74ecdc279b392,domestic_travel,0.25,당일치기
d46c880aa4f783a9,food,0.25,맛집
d46c880aa4f783a9,domestic_travel,0.50,당일치기|나들이
eb7033814a1c3258,food,0.38,맛집|데이트
eb7033814a1c3258,domestic_travel,0.38,당일치기|데이트
b09164960724905f,domestic_travel,0.38,당일치기|후기
9d1ac19e3a397bde,domestic_travel,0.25,당일치기
6ddec9abec32c5f4,food,0.38,식당|추천
6ddec9abec32c5f4,domestic_travel,0.38,당일치기|추천
f9453fb2adabbdb1,domestic_travel,0.25,당일치기
292d4adc58c0aac0,food,0.25,디저트
292d4adc58c0aac0,domestic_travel,0.25,당일치기
054c06b22872c7fa,domestic_travel,0.25,당일치기
52780b2e201f8f53,domestic_travel,0.75,당일치기|가볼만한곳|나들이
019e39ed4299834e,food,0.25,카페
019e39ed4299834e,domestic_travel,0.25,당일치기
1818ff56392c1629,domestic_travel,0.88,당일치기|나들이|명소|후기
4a4f98ead7ed0eb4,domestic_travel,0.25,당일치기
bf40f8ae93ae3f40,domestic_travel,0.25,당일치기
82b2c7829b70c4e5,domestic_travel,0.38,당일치기|추천
0b0b4c1e36ddb107,domestic_travel,0.25,당일치기
6d7e5694a9a7c0c3,domestic_travel,0.25,당일치기
12cb3e3db2859190,domestic_travel,0.25,당일치기
c15ac91e7f5c4ad2,domestic_travel,0.75,당일치기|숙소|해변
5d436d8f21760892,food,0.75,카페|웨이팅|방문|후기
5d436d8f21760892,domestic_travel,0.50,당일치기|방문|후기
8e34c49c5370df56,food,0.50,맛집|점심
8e34c49c5370df56,domestic_travel,0.50,당일치기|시장
77383eb1573c6044,domestic_travel,0.75,당일치기|바다|축제
33022fa66fd81108,domestic_travel,0.25,당일치기
c9a57e34f90387fc,food,0.25,점심
c9a57e34f90387fc,domestic_travel,0.25,당일치기
933e36f57f57fa15,domestic_travel,0.50,당일치기|명소
be0e0c223fe7f53d,food,0.25,점심
be0e0c223fe7f53d,domestic_travel,0.25,당일치기
9c4dc0dddd338e4c,domestic_travel,0.25,당일치기
2bd6a64a45ad0070,food,0.25,추천|후기
2bd6a64a45ad0070,domestic_travel,0.50,당일치기|추천|후기
d3b2497f1811004f,food,0.25,방문|추천
d3b2497f1811004f,domestic_travel,1.00,당일치기|가볼만한곳|축제|나들이|방문|추천
7afba60006a3926f,food,0.25,고기
7afba60006a3926f,domestic_travel,0.50,당일치기|바다
21da628404c8207a,food,0.25,방문|후기
21da628404c8207a,domestic_travel,0.50,당일치기|방문|후기
43b47e7080d3a43a,domestic_travel,0.38,당일치기|추천
c19b74293daab948,domestic_travel,0.25,당일치기
9d5e49368bbf6260,domestic_travel,0.50,당일치기|가볼만한곳
04ac71b94bdaab12,domestic_travel,0.38,당일치기|추천
659ec241fcdfb1b0,domestic_travel,0.25,당일치기
28b904605a5dec02,domestic_travel,0.38,당일치기|후기
2f88c2c04cab52ef,domestic_travel,0.25,당일치기
9d5b9d3e2477b401,domestic_travel,0.50,당일치기|바다
1d2f589fcd55538d,domestic_travel,0.50,당일치기|바다
cbbd257eaeb90bfe,domestic_travel,0.50,당일치기|서울근교
1fc02668deaa2907,domestic_travel,0.63,당일치기|숙소|추천
feb91ff7c40c5749,domestic_travel,0.38,당일치기|추천
f218a7d6244ac0f0,food,0.75,맛집|저녁|카페
f218a7d6244ac0f0,domestic_travel,0.50,당일치기|나들이
309df22779287f79,domestic_travel,0.38,당일치기|추천
389c7c4abb5e333b,domestic_travel,0.25,당일치기
e8e0e8ea5b6d10bc,domestic_travel,0.25,당일치기
36597a641c637893,domestic_travel,0.25,당일치기
d14cf9745c6e0f49,domestic_travel,0.25,당일치기
e4c05a79b6cd12ae,domestic_travel,0.25,당일치기
475916ec48301d9a,domestic_travel,0.25,당일치기
3728bf7547379007,domestic_travel,0.50,당일치기|나들이
4b512a449429cdf5,domestic_travel,0.25,당일치기
c3a65eeb425e7b03,domestic_travel,0.25,당일치기
002e8a7736d8ee72,domestic_travel,0.38,당일치기|추천
f3b1e77aca7c37e1,domestic_travel,0.25,당일치기
0ef02bdbf960b638,domestic_travel,0.38,당일치기|후기
8bfc7ad03578c08e,food,0.50,식당|점심
8bfc7ad03578c08e,domestic_travel,0.25,당일치기
2081f8bd7f0d52e8,food,0.25,방문|후기
2081f8bd7f0d52e8,domestic_travel,0.50,당일치기|방문|후기
cf769d1b6de05edf,domestic_travel,0.38,당일치기|후기
b17b40a23dc300a9,domestic_travel,0.38,당일치기|추천
b9de13efc3bc3cef,domestic_travel,0.38,당일치기|추천
e2096eb6d1502140,domestic_travel,0.50,당일치기|바다
b3b200de0dd9617d,food,0.25,카페
b3b200de0dd9617d,domestic_travel,0.25,당일치기
5be93429c5b837a6,domestic_travel,0.25,당일치기
13281ca7efc7cb7d,domestic_travel,0.25,당일치기
05f51b05799cd7b8,food,0.25,맛집
05f51b05799cd7b8,domestic_travel,0.50,당일치기|나들이
54d4b71f70b7bcb6,domestic_travel,0.38,당일치기|방문
9407ad0db1a1d94c,domestic_travel,0.25,당일치기
71f4ad9f0ea70786,domestic_travel,0.63,당일치기|서울근교|후기
3011dfecae37b0d9,food,0.25,카페
3011dfecae37b0d9,domestic_travel,0.50,당일치기|여행코스
3835b0d061fd92e1,domestic_travel,0.38,당일치기|데이트
ec62fe86086e6d2e,food,0.25,카페
ec62fe86086e6d2e,domestic_travel,0.50,당일치기|바다
6732c971b33dbda7,domestic_travel,0.38,당일치기|후기
1741b24a8676bb1e,domestic_travel,0.50,당일치기|바다
3f5f41d7e3080063,domestic_travel,0.25,당일치기
348755bcea4eeeef,domestic_travel,0.25,당일치기
dfd529aeae04b8f8,food,0.50,내돈내산|추천|후기
dfd529aeae04b8f8,domestic_travel,1.00,당일치기|여행코스|숙소|축제|추천|후기
4b4742b30c1ff982,domestic_travel,0.50,당일치기|바다
aa29dac5a73d7481,domestic_travel,0.75,당일치기|서울근교|나들이
bde782ac2b0e8c5c,domestic_travel,0.25,당일치기
666bb86811a24e8b,food,0.75,맛집|카페|추천|후기
666bb86811a24e8b,domestic_travel,0.75,당일치기|가볼만한곳|추천|후기
9865e797423e0091,domestic_travel,0.25,당일치기
43096c2dd35e1f82,domestic_travel,0.25,당일치기
55cb6afe92384842,domestic_travel,0.25,당일치기
5d517acecf311cd6,domestic_travel,0.38,당일치기|후기
b51ff042e149c35f,domestic_travel,0.63,당일치기|나들이|추천
371f92524301464a,domestic_travel,0.25,당일치기
d510131911dc0644,domestic_travel,0.63,당일치기|나들이|추천
221da649bfbdad28,domestic_travel,0.25,당일치기
9aa73809f1a5a52b,domestic_travel,0.25,당일치기
942c8fa102033926,food,0.38,맛집|방문
942c8fa102033926,domestic_travel,0.38,당일치기|방문
ae030bcd843931d7,food,0.25,맛집
ae030bcd843931d7,domestic_travel,0.25,당일치기
f74a6cc270f6f49b,domestic_travel,0.25,당일치기
a4c9494d31ca8222,food,0.25,카페
a4c9494d31ca8222,domestic_travel,0.25,당일치기
8c13d255354b51cd,domestic_travel,0.38,당일치기|추천
ca1947fcd15a67cd,domestic_travel,0.38,당일치기|추천
e3e26a5dae9071ee,food,0.50,맛집|추천|후기
e3e26a5dae9071ee,domestic_travel,0.50,당일치기|추천|후기
2683f2de538d4486,food,0.25,맛집
2683f2de538d4486,domestic_travel,0.25,당일치기
17e390ec5aaa0fca,domestic_travel,0.25,당일치기
bb50b38d7b9c3b32,domestic_travel,0.25,당일치기
109d1d6701b1e1ff,domestic_travel,0.50,당일치기|나들이
e5e6bc3934627f87,domestic_travel,0.25,당일치기
b47465049093263d,domestic_travel,0.25,당일치기
e6199863bbb75375,domestic_travel,0.75,당일치기|해변|나들이
7918ec2f9151f059,food,0.25,카페
7918ec2f9151f059,domestic_travel,0.75,당일치기|가볼만한곳|나들이
7387e808b21d933d,domestic_travel,0.25,당일치기
2cf0f959e528216c,domestic_travel,0.38,당일치기|후기
d2302a8afa3bf8f4,domestic_travel,0.25,당일치기
6f044f9c05d65c30,domestic_travel,0.25,당일치기
edae306437e828b2,food,0.25,저녁
edae306437e828b2,domestic_travel,0.25,당일치기
a26b21fd7d4b14d9,domestic_travel,0.38,당일치기|추천
6678598c9b5b78df,domestic_travel,0.50,당일치기|숙소
992dd1129934365c,domestic_travel,1.00,당일치기|가볼만한곳|축제|나들이|추천
05a3994c53df44f0,domestic_travel,0.63,당일치기|숙소|후기
14b8293b45cb8938,domestic_travel,0.25,당일치기
fcfd970e0d13e3e9,food,0.25,저녁
fcfd970e0d13e3e9,domestic_travel,0.25,당일치기
be602a8e4a4f2934,domestic_travel,0.25,당일치기
752cbacf23f01460,food,0.50,점심|저녁
752cbacf23f01460,domestic_travel,0.25,당일치기
44a459dbd4b4933d,domestic_travel,0.50,당일치기|바다
828ddf60054dcf70,domestic_travel,0.25,당일치기
04d14393d5eb1724,food,0.38,카페|추천
04d14393d5eb1724,domestic_travel,0.38,당일치기|추천
d8071f7a2b5a6e24,domestic_travel,0.63,당일치기|바다|후기
